caderno_numero,tec_id,banca,concurso,ano,enunciado_resumo,status_comparacao,questao_existente_id,unidade,artigos,uso_pedagogico,confianca,motivo,arquivo_origem,pagina
473,2542430,FUNDATEC,MVP (N Santa Rita)/Pref N Sta Rita (RS)/2023,2023,"Analise as assertivas abaixo e assinale a alternativa correta. I. A Lei nº 11.340/2006, conhecida como Lei Maria da Penha, criou mecanismos …",NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 4): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 401 ao 600.pdf,16
474,2542301,FUNDATEC,Almo (N Santa Rita)/Pref N Sta Rita (RS)/2023,2023,"A Lei Maria da Penha, Lei nº 11.340/2006, diz que a violência é entendida como qualquer conduta que ofenda sua integridade ou saúde corporal…",NOVA,,,,BANCO_GERAL_MISSAO_FINAL,baixa,"Nenhum sinal de artigo ou vocabulario tematico detectado automaticamente; nao lida individualmente nesta fase.",Caderno Lei Maria da Penha - 401 ao 600.pdf,16
475,2540801,ITAME,OSoc (Montividiu)/Pref Montividiu/2023,2023,"Sobre a caracterização das formas de violência doméstica e familiar contra a mulher circunscritas na Lei n. 11.340, de 7 de agosto de 2006, …",NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 4): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 401 ao 600.pdf,16
476,2540093,FUNDATEC,Fisc (N Santa Rita)/Pref N Sta Rita (RS)/Ambiental/2023,2023,"“Você não pode sair sozinha!”, “Não vai sair com essa roupa!”, “Não quero que você saia com fulana!”, “Não vai ligar para sua família!”. Com…",NOVA,,,,BANCO_GERAL_MISSAO_FINAL,baixa,"Nenhum sinal de artigo ou vocabulario tematico detectado automaticamente; nao lida individualmente nesta fase.",Caderno Lei Maria da Penha - 401 ao 600.pdf,16
477,2538852,OBJETIVA CONCURSOS,ACS (Pref Igrejinha)/Pref Igrejinha/2023,2023,"De acordo com a Lei nº 11.340/2006 — Lei Maria da Penha, caracteriza-se como violência física contra a mulher qualquer conduta que:",NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 1): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 401 ao 600.pdf,17
478,2509323,Instituto AOCP,Ana (MPE MS)/MPE MS/Direito/2023,2023,"Marta é casada e sofreu violência doméstica e familiar provocada por seu marido. Marta recebia tapas em seu rosto, além de ser constantement…",NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 4): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 401 ao 600.pdf,17
479,2507084,Instituto Consulplan,Ag Adm (FEPAM RS)/FEPAM RS/Assistente Administrativo/2023,2023,"Sobre a Lei nº 11.340/2006 – Lei Maria da Penha, assinale a afirmativa INCORRETA.",NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 5): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 401 ao 600.pdf,17
480,2505220,FUNCERN,ASo (Bom Jesus (RN))/Pref Bom Jesus (RN)/2023,2023,"A Lei nº 11.340, de 7 de agosto de 2006, conhecida popularmente como a Lei Maria da Penha, cria mecanismos para coibir a violência doméstica…",NOVA,,U1,6,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): artigo citado no texto: 6. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 401 ao 600.pdf,17
481,2504272,Instituto Consulplan,Ana (FEPAM RS)/FEPAM RS/Administrador/2023,2023,"Considere a lei alcunhada de Maria da Penha, que estabelece normativa sobre a violência doméstica contra a mulher. Com base em tal regra de …",NOVA,,U1,,PRATICA_UNIDADE,alta,"Revisao manual completa: Correta trata de violencia patrimonial (art. 7º, IV).",Caderno Lei Maria da Penha - 401 ao 600.pdf,17
482,2480489,Instituto ACCESS,GCM (Pref RP)/Pref RP/2023,2023,"Com base na Lei 11.340/2006, em relação à mulher, a violência entendida como qualquer conduta que lhe cause dano emocional e diminuição da a…",NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 1): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 401 ao 600.pdf,17
483,2465385,CEBRASPE (CESPE),Psic (São Cristóvão)/Pref São Cristóvão/2023,2023,"Conforme a Lei Maria da Penha, é forma de violência doméstica e familiar contra a mulher I a violência física, entendida como qualquer condu…",NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 4): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 401 ao 600.pdf,18
484,2464145,CEBRASPE (CESPE),ASoc (São Cristóvão)/Pref São Cristóvão/2023,2023,"Rute, de 75 anos de idade, viúva, com múltiplos problemas de saúde, reside com a filha Teresa, de 42 anos de idade, e seu esposo João, de 49…",NOVA,,U1,,PRATICA_UNIDADE,alta,"Revisao manual completa: Correta classifica a situacao como violencia psicologica (art. 7º, V); as demais alternativas (falsas) tocam procedimentos policiais/judiciais apenas como distratores.",Caderno Lei Maria da Penha - 401 ao 600.pdf,18
485,2460051,FUNDATEC,ACS (Pref Porto Alegre)/Pref Porto Alegre/2023,2023,"A violência intrafamiliar ganhou notoriedade durante a pandemia de covid-19, em que o isolamento manteve as famílias mais próximas devido às…",NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 1): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 401 ao 600.pdf,18
486,2459962,FUNDATEC,ACS (Pref Porto Alegre)/Pref Porto Alegre/2023,2023,"Maria e João mantêm um relacionamento amoroso e estável há 5 anos. O relacionamento é monogâmico e público, sendo fato notório para os famil…",NOVA,,,,BANCO_GERAL_MISSAO_FINAL,baixa,"Nenhum sinal de artigo ou vocabulario tematico detectado automaticamente; nao lida individualmente nesta fase.",Caderno Lei Maria da Penha - 401 ao 600.pdf,19
487,2456904,CEBRASPE (CESPE),GCM (Boa Vista)/Pref Boa Vista/2023,2023,"Carla é casada com Antônio, e o relacionamento deles é caracterizado por condutas abusivas da parte de Antônio, que causam a Carla danos emo…",NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 1): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 401 ao 600.pdf,19
488,2439366,AVANÇASP,OSoc (SM Arcanjo)/Pref SM Arcanjo/2023,2023,"Com base na (Lei Federal n.º 11.340/06) É uma forma de violência doméstica e familiar contra a mulher, “Entendida como qualquer conduta que …",NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 5): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 401 ao 600.pdf,19
489,2433439,AVANÇASP,Coor (SM Arcanjo)/Pref SM Arcanjo/CREAS/2023,2023,"Faça a associação correta entre as duas colunas relacionando as formas de violência doméstica e familiar contra a mulher, com suas definiçõe…",PROBLEMATICA,,,,NAO_IMPORTAR,,Parsing ambiguo: o enunciado contem uma lista lettered intermediaria (coluna de legendas a-d) que o parser confundiu com as alternativas finais da questao (9 letras capturadas). Revisar manualmente o PDF original antes de classificar.,Caderno Lei Maria da Penha - 401 ao 600.pdf,19
490,2433362,AVANÇASP,Coor (SM Arcanjo)/Pref SM Arcanjo/CRAS/2023,2023,O Art. 5º da Lei Maria da Penha (Lei 11.340/2006) configura violência doméstica e familiar contra a mulher qualquer ação ou omissão baseada …,NEAR_DUPLICATE_REVISAR,861,,,NAO_IMPORTAR,baixa,"Similaridade 0.407 com questao existente id 861 (camada C_SIMILARIDADE); revisar antes de decidir NOVA ou JA_EXISTE.",Caderno Lei Maria da Penha - 401 ao 600.pdf,20
491,2427258,VUNESP,Ag (Pref Peruíbe)/Pref Peruíbe/Desenvolvimento Social/2023,2023,"O combate à violência contra a mulher é uma importante questão social. A maioria das agressões ocorre no espaço doméstico, sendo de autoria …",NOVA,,U1,6,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): artigo citado no texto: 6. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 401 ao 600.pdf,20
492,2421550,CEBRASPE (CESPE),Ana (CNMP)/CNMP/Apoio Jurídico/Direito/2023,2023,"Com base na Lei n.º 11.340/2006, relativa aos mecanismos para coibir a violência doméstica e familiar contra a mulher, julgue o item a segui…",NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 2): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 401 ao 600.pdf,20
493,2421358,IBFC,Esp S (Pref Cuiabá)/Pref Cuiabá/Psicólogo/2023,2023,"A forma de violência doméstica e familiar contra a mulher que configura retenção, subtração, destruição parcial ou total de seus objetos, in…",NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 4): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 401 ao 600.pdf,20
494,2402566,Instituto Consulplan,ADS (SEAS RO)/SEAS RO/Psicologia/2023,2023,"As cinco formas de violência mencionadas no Art. 7º da Lei nº 11.340, de 07 de agosto de 2006, constantes na Lei Maria da Penha (Brasil, 200…",NOVA,,U1,7,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): artigo citado no texto: 7. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 401 ao 600.pdf,20
495,2401831,Instituto Consulplan,Ana Tec (MPE BA)/MPE BA/Serviço Social/2023,2023,Considerando que a Lei nº 11.340 estabelece que: configura violência doméstica e familiar contra a mulher qualquer ação ou omissão baseada n…,NEAR_DUPLICATE_REVISAR,346,,,NAO_IMPORTAR,baixa,"Similaridade 0.436 com questao existente id 346 (camada C_SIMILARIDADE); revisar antes de decidir NOVA ou JA_EXISTE.",Caderno Lei Maria da Penha - 401 ao 600.pdf,21
496,2394908,VUNESP,Cd Soc (Sertãozinho)/Pref Sertãozinho SP/2023,2023,"O fenômeno da violência contra a mulher pode demandar respostas de qualquer instituição, por isso a necessidade de entender sobre esse tema …",NOVA,,U1,7,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): artigo citado no texto: 7. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 401 ao 600.pdf,21
497,2391943,VUNESP,GM (Pref Palmas)/Pref Palmas/2023,2023,"Nos termos da Lei Maria da Penha, a conduta que visa controlar as ações, comportamentos, crenças e decisões da mulher, mediante ameaça e con…",NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 1): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 401 ao 600.pdf,21
498,2377315,FGV,AnaP MPE SP/MPE SP/Saúde e Assistência Social/Psicólogo/2023,2023,"Fabiana, estudante, 17 anos, procurou a Delegacia para fazer notícia-crime contra seu irmão Bruno, comerciário, 23 anos. Fabiana relatou que…",NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 2): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 401 ao 600.pdf,21
499,2377110,FGV,AnaP MPE SP/MPE SP/Saúde e Assistência Social/Assistente Social/2023,2023,"A Lei nº 11.340, de 7 de agosto de 2006, conhecida como Lei Maria da Penha, institui, em seu Art. 5º, que a violência doméstica e familiar c…",NEAR_DUPLICATE_REVISAR,861,,,NAO_IMPORTAR,baixa,"Similaridade 0.466 com questao existente id 861 (camada C_SIMILARIDADE); revisar antes de decidir NOVA ou JA_EXISTE.",Caderno Lei Maria da Penha - 401 ao 600.pdf,15
500,2348578,FCC,Sold (CBM BA)/CBM BA/2023,2023,"Considere as formas de violência indicadas nos itens abaixo: I. física; II. psicológica; III. sexual; IV. moral. São formas de violência dom…",NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 1): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 401 ao 600.pdf,15
501,2324882,IDECAN,ST (PM CE)/PM CE/Oficial Combatente/2023,2023,"Analise os itens abaixo e indique qual tipo de violência NÃO está prevista na Lei Maria da Penha (Lei nº 11.340/2006): 1. Violência física; …",NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 5): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 401 ao 600.pdf,15
502,2322666,Instituto Consulplan,Ana MP (MPE MG)/MPE MG/Serviço Social/2023,2023,A Lei nº 11.340/2006 cria mecanismos para coibir a violência doméstica e familiar contra a mulher e estabelece medidas de assistência e prot…,NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 4): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 401 ao 600.pdf,23
503,2284098,IDECAN,Sold (PM CE)/PM CE/2023,2023,"Acerca da aplicabilidade da Lei Maria da Penha (Lei nº 11.340/16), assinale a alternativa correta:",NOVA,,,,BANCO_GERAL_MISSAO_FINAL,baixa,"Nenhum sinal de artigo ou vocabulario tematico detectado automaticamente; nao lida individualmente nesta fase.",Caderno Lei Maria da Penha - 401 ao 600.pdf,23
504,1864840,FGV,Insp Pol (PC RJ)/PC RJ/2022,2022,"No que diz respeito ao feminicídio, é correto afirmar que:",NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 1): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 401 ao 600.pdf,23
505,2257406,FEPESE,ASoc (Pref Pinhalzi)/Pref Pinhalzinho-SC/2022,2022,"Assinale a alternativa que corresponde à lei que regulamenta a Lei Maria da Penha, aquela que coíbe a violência doméstica e familiar contra …",NOVA,,,,BANCO_GERAL_MISSAO_FINAL,baixa,"Nenhum sinal de artigo ou vocabulario tematico detectado automaticamente; nao lida individualmente nesta fase.",Caderno Lei Maria da Penha - 401 ao 600.pdf,23
506,2267556,CEBRASPE (CESPE),AJ TRT8/TRT 8/Apoio Especializado/Serviço Social/2022,2022,"De acordo com as disposições da Lei Maria da Penha, assinale a opção correta.",NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 3): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 401 ao 600.pdf,23
507,2294083,FCC,Coord Peda (SEC BA)/SEC BA/''Sem Área''/2022,2022,A Lei Maria da Penha,NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 3): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 401 ao 600.pdf,23
508,2294132,FCC,Prof (SEC BA)/SEC BA/Ciências da Natureza/Física/2022,2022,"Segundo expressamente disposto na Lei federal nº 11.340/2006, configura violência doméstica e familiar contra a mulher qualquer ação ou omis…",NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 4): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 401 ao 600.pdf,24
509,3369909,INDEPAC,GCM (Pref Cajamar)/Pref Cajamar/3ª Classe/2022,2022,"Nos termos da Lei nº 11.340 de 2006, a violência contra a mulher entendida como qualquer conduta que configure calúnia, difamação ou injúria…",NOVA,,,,BANCO_GERAL_MISSAO_FINAL,baixa,"Nenhum sinal de artigo ou vocabulario tematico detectado automaticamente; nao lida individualmente nesta fase.",Caderno Lei Maria da Penha - 401 ao 600.pdf,24
510,2299772,OBJETIVA CONCURSOS,Ag (Pref Nova Hartz)/Pref Nova Hartz/Comunitário de Saúde/2022,2022,"De acordo com a Lei nº 11.340/2006 - Lei Maria da Penha, assinalar a alternativa CORRETA:",NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 3): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 401 ao 600.pdf,24
511,2315573,COGEPS UNIOESTE,ESoc (Pref Barracão)/Pref Barracão/2022,2022,"Conforme a LEI Nº 11.340, DE 7 DE AGOSTO DE 2006, em seu Art. 1º Esta Lei cria mecanismos para coibir e prevenir a violência doméstica e fam…",NOVA,,U1,"1;5",BANCO_GERAL_MISSAO_FINAL,baixa,"Classificacao heuristica (nao lida individualmente nesta fase): artigo citado no texto: 1,5. Recomenda-se leitura dedicada antes de usar como pratica de unidade.",Caderno Lei Maria da Penha - 401 ao 600.pdf,24
512,2433843,Instituto Verbena,Ed Soc (Pref GYN)/Pref GYN/2022,2022,São consideradas ações de violência doméstica e familiar contra a mulher segundo a Lei n. 11.340/2006 e Lei complementar n. 150/2015:,NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 1): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 401 ao 600.pdf,24
