id,materia,assunto,banca,concurso,ano,status,enunciado_inicio,cursos,n_cursos,unidades_pedagogicas,n_unidades,gerada_por_ia
633,Informática,Internet e navegadores,Fundatec,Esc Pol (PC RS)/PC RS/2026,2026,EXPLICACAO_GENERICA,"Sobre computação em nuvem, analise as assertivas abaixo: I. As nuvens públicas pertencem a provedores de servi",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
634,Informática,Internet e navegadores,Fundatec,Esc Pol (PC RS)/PC RS/2026,2026,EXPLICACAO_GENERICA,"Sobre reuniões no aplicativo Microsoft Teams, versão atualizada para computador e em sua configuração padrão, ",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
635,Informática,Internet e navegadores,Fundatec,Esc Pol (PC RS)/PC RS/2026,2026,EXPLICACAO_GENERICA,"Sobre o uso de correio eletrônico, analise as assertivas abaixo: I. O protocolo IMAP (Internet Message Access ",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
636,Informática,Internet e navegadores,Fundatec,GM (Pref Gravataí)/Pref Gravataí/2026,2026,EXPLICACAO_GENERICA,"No Mozilla Firefox, duas funcionalidades relacionadas ao uso de abas permitem, respectivamente, separar dados ",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
702,Informática,Internet e navegadores,Fundatec,Per Crim (IGP RS)/IGP RS/Contabilidade e Economia/2025,2025,EXPLICACAO_GENERICA,Um endereço IP (Internet Protocol) é um número de identificação exclusivo atribuído a cada dispositivo conecta,Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
703,Informática,Internet e navegadores,Fundatec,Per Crim (IGP RS)/IGP RS/Contabilidade e Economia/2025,2025,EXPLICACAO_GENERICA,"Sobre a computação em nuvem (cloud computing), é correto afirmar que:",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
704,Informática,Internet e navegadores,Fundatec,Tec Per (IGP RS)/IGP RS/Técnico em Química/2025,2025,EXPLICACAO_GENERICA,"O endereço único utilizado para acessar um recurso específico da internet como, por exemplo, uma página web, é",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
705,Informática,Internet e navegadores,Fundatec,Del Pol (PC RS)/PC RS/2025,2025,EXPLICACAO_GENERICA,Analise a sentença abaixo: A Deep Web e a Dark Web são uma parte da internet não indexada por motores de busca,Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
770,Informática,Internet e navegadores,Fundatec,GM (Pref Foz do Iguaçu)/Pref Foz do Iguaçu/2024,2024,EXPLICACAO_GENERICA,São opções encontradas no Painel Lateral do Google Chrome:I. Lista de leitura.II. Histórico.III. Favoritos (ou,Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
792,Informática,Internet e navegadores,Fundatec,GM (Pref Imbé)/Pref Imbé/2023,2023,EXPLICACAO_GENERICA,"Analise as assertivas abaixo sobre o Google Chrome e o Mozilla Firefox:I. Nos dois navegadores, é possível sal",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
833,Informática,Internet e navegadores,Fundatec,Tec (Pref Viamão)/Pref Viamão/Agrícola/2022,2022,EXPLICACAO_GENERICA,Analise as assertivas abaixo sobre a utilização do navegador Mozilla Firefox: I. Não é possível instalar exten,Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
12,Legislação Específica,Hierarquia e disciplina,Papiro — estilo Fundatec,Brigada Militar do Rio Grande do Sul,,EXPLICACAO_INCOMPLETA,"No regime militar estadual, hierarquia e disciplina são compreendidas como:",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
45,Legislação Específica,Hierarquia e disciplina,Fundatec,Brigada Militar RS - Soldado,2022,EXPLICACAO_GENERICA,A Lei Complementar Estadual nº 10.990/1997 dispõe sobre o Estatuto dos Servidores Militares da Brigada Militar,Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
303,Legislação Específica,Hierarquia e disciplina,Papiro,PAPIRO - Adaptada do padrão Fundatec 2025/2026,2026,EXPLICACAO_INCOMPLETA,"A hierarquia militar corresponde, em linhas gerais, à:",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
19,Legislação Específica,Segurança pública,Papiro - estilo Fundatec,Brigada Militar do Rio Grande do Sul,,EXPLICACAO_INCOMPLETA,"Nos termos da Constituição Federal, a segurança pública é exercida para preservar:",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
38,Legislação Específica,Segurança pública,Fundatec,Brigada Militar RS - Soldado,2022,EXPLICACAO_GENERICA,"A Constituição Federal prevê, a partir de seu Art. 144, disposições sobre a segurança pública. De acordo com t",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
41,Legislação Específica,Segurança pública,Fundatec,Brigada Militar RS - Soldado de Primeira Classe,2025,EXPLICACAO_GENERICA,"Considerando o disposto expressamente na Constituição Federal de 1988, a segurança pública, dever do Estado, d",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
675,Legislação Específica,Segurança pública,Fundatec,Esc Pol (PC RS)/PC RS/2026,2026,EXPLICACAO_GENERICA,"Sobre a segurança pública, de acordo com os preceitos constitucionais vigentes, analise as seguintes assertiva",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
676,Legislação Específica,Segurança pública,Fundatec,GM (Pref Gravataí)/Pref Gravataí/2026,2026,EXPLICACAO_GENERICA,A Constituição Federal de 1988 instituiu a possibilidade de criação de um órgão responsável pela proteção dos ,Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
677,Legislação Específica,Segurança pública,Fundatec,GM (Pref Araquari)/Pref Araquari/2026,2026,EXPLICACAO_GENERICA,"Considerando as disposições da Constituição Federal sobre segurança pública, assinale a alternativa correta.",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
678,Legislação Específica,Segurança pública,Fundatec,GM (Pref Araquari)/Pref Araquari/2026,2026,EXPLICACAO_GENERICA,Assinale a alternativa que NÃO indica um órgão de segurança pública expressamente previsto pela Constituição F,Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
743,Legislação Específica,Segurança pública,Fundatec,Del Pol (PC RS)/PC RS/2025,2025,EXPLICACAO_GENERICA,"A segurança pública tem sido cada vez mais objeto de interesse social, por guardar íntima relação com direitos",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
805,Legislação Específica,Segurança pública,Fundatec,GM (Pref Imbé)/Pref Imbé/2023,2023,EXPLICACAO_GENERICA,"A Constituição Federal trata, no seu Art. 144, sobre a Segurança Pública, discorrendo sobre a sua composição, ",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
20,Legislação Específica,Estatuto dos Militares Estaduais,Papiro - estilo Fundatec,Brigada Militar do Rio Grande do Sul,,EXPLICACAO_INCOMPLETA,"No regime dos militares estaduais do Rio Grande do Sul, hierarquia e disciplina são:",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
53,Legislação Específica,Estatuto dos Militares Estaduais,Fundatec,Brigada Militar RS - Soldado de Primeira Classe,2025,EXPLICACAO_GENERICA,"Em conformidade com a Lei Complementar Estadual nº 10.990/1997, que dispõe sobre o Estatuto dos Militares Esta",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
300,Legislação Específica,Estatuto dos Militares Estaduais,Papiro,PAPIRO - Adaptada do padrão Fundatec 2025/2026,2026,EXPLICACAO_INCOMPLETA,"Hierarquia e disciplina constituem, no regime jurídico militar estadual:",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
362,Legislação Específica,Estatuto dos Militares Estaduais,Fundatec,Corpo de Bombeiros Militar RS - Soldado de Primeira Classe,2025,EXPLICACAO_GENERICA,"De acordo com a Lei Complementar nº 10.990/1997 do Estado do Rio Grande do Sul, que trata do Estatuto dos Serv",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
363,Legislação Específica,Estatuto dos Militares Estaduais,Fundatec,Corpo de Bombeiros Militar RS - Soldado de Primeira Classe,2025,EXPLICACAO_GENERICA,"De acordo com o Estatuto dos Servidores Militares da Brigada Militar do Estado do Rio Grande do Sul, especific",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
132,Legislação Específica,Estatuto Estadual da Igualdade Racial,Fundatec,SUSEPE RS - Agente Penitenciário,2022,EXPLICACAO_INCOMPLETA,"Com fulcro no Estatuto Estadual da Igualdade Racial, Lei nº 13.694/2011, analise as assertivas abaixo e assina",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
136,Legislação Específica,Estatuto Estadual da Igualdade Racial,Fundatec,SUSEPE RS - Agente Penitenciário Administrativo,2022,EXPLICACAO_INCOMPLETA,"Com base na Lei Estadual nº 13.694/2011, que institui o Estatuto Estadual da Igualdade Racial, analise as asse",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
301,Legislação Específica,Estatuto Estadual da Igualdade Racial,Papiro,PAPIRO - Adaptada do padrão Fundatec 2025/2026,2026,EXPLICACAO_INCOMPLETA,"O Estatuto Estadual da Igualdade Racial busca promover, no âmbito do Rio Grande do Sul:",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
365,Legislação Específica,Estatuto Estadual da Igualdade Racial,Fundatec,Corpo de Bombeiros Militar RS - Soldado de Primeira Classe,2025,EXPLICACAO_GENERICA,"De acordo com o disposto no referido Estatuto, asseguradas as disposições contidas nas legislações pertinentes",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
366,Legislação Específica,Estatuto Estadual da Igualdade Racial,Fundatec,Corpo de Bombeiros Militar RS - Soldado de Primeira Classe,2025,EXPLICACAO_GENERICA,"Em conformidade com o referido Estatuto, a respeito do acesso ao mercado de trabalho, para enfrentar a situaçã",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
367,Legislação Específica,Estatuto Estadual da Igualdade Racial,Fundatec,Corpo de Bombeiros Militar RS - Soldado de Primeira Classe,2025,EXPLICACAO_GENERICA,"De acordo com o disposto no referido Estatuto, assinale a alternativa INCORRETA.",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
798,Legislação Específica,Estatuto Estadual da Igualdade Racial,Fundatec,GCM (Uruguaiana)/Pref Uruguaiana/2023,2023,EXPLICACAO_GENERICA,"De acordo com o Estatuto da Igualdade Racial do Estado do Rio Grande do Sul, é INCORRETO afirmar que:",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
850,Legislação Específica,Estatuto Estadual da Igualdade Racial,Fundatec,Tec (Pref Viamão)/Pref Viamão/Agrícola/2022,2022,EXPLICACAO_GENERICA,"Utilizando como referência o Estatuto Estadual da Igualdade Racial, Lei nº 13.694/2011, analise as assertivas ",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
851,Legislação Específica,Estatuto Estadual da Igualdade Racial,Fundatec,TA Pol Pen (PP RS)/PP RS/2022,2022,EXPLICACAO_GENERICA,"Com base na Lei Estadual nº 13.694/2011, que institui o Estatuto Estadual da Igualdade Racial, analise as asse",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
852,Legislação Específica,Estatuto Estadual da Igualdade Racial,Fundatec,Pol Pen (PP RS)/PP RS/2022,2022,EXPLICACAO_GENERICA,"Com fulcro no Estatuto Estadual da Igualdade Racial, Lei nº 13.694/2011, analise as assertivas abaixo e assina",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
42,Legislação Específica,Improbidade Administrativa,Fundatec,Brigada Militar RS - Soldado,2022,EXPLICACAO_GENERICA,A Lei de Improbidade Administrativa (Lei nº 8.429/1992) foi substancialmente modificada pela Lei nº 14.230/202,Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
49,Legislação Específica,Improbidade Administrativa,Fundatec,Brigada Militar RS - Soldado de Primeira Classe,2025,EXPLICACAO_GENERICA,"Considerando o expresso na Lei nº 8.429/1992 (conhecida como Lei de Improbidade Administrativa), assinale a al",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
137,Legislação Específica,Improbidade Administrativa,Fundatec,SUSEPE RS - Agente Penitenciário Administrativo,2022,EXPLICACAO_INCOMPLETA,"Josué, agente público do Estado, permitiu que seu amigo, Salomão, utilizasse, na construção de sua casa, máqui",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
361,Legislação Específica,Improbidade Administrativa,Fundatec,Corpo de Bombeiros Militar RS - Soldado de Primeira Classe,2025,EXPLICACAO_GENERICA,"De acordo com o disposto na Lei nº 8.429/1992 (conhecida como Lei de Improbidade Administrativa), assinale a a",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
665,Legislação Específica,Improbidade Administrativa,Fundatec,Esc Pol (PC RS)/PC RS/2026,2026,EXPLICACAO_GENERICA,"Durante uma investigação criminal de furtos em estabelecimentos comerciais, diversos celulares foram apreendid",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
666,Legislação Específica,Improbidade Administrativa,Fundatec,GM (Pref Araquari)/Pref Araquari/2026,2026,EXPLICACAO_GENERICA,"Maria, servidora pública do município de Araquari, permitiu dolosamente que se utilizasse, em serviço particul",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
667,Legislação Específica,Improbidade Administrativa,Fundatec,GM (Pref Araquari)/Pref Araquari/2026,2026,EXPLICACAO_GENERICA,"São casos que configuram ato de improbidade administrativa que causa prejuízo ao erário: I. Nomear cônjuge, co",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
668,Legislação Específica,Improbidade Administrativa,Fundatec,GM (Pref Araquari)/Pref Araquari/2026,2026,EXPLICACAO_GENERICA,"São atos de improbidade administrativa que importam enriquecimento ilícito, EXCETO:",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
669,Legislação Específica,Improbidade Administrativa,Fundatec,GM (Pref Araquari)/Pref Araquari/2026,2026,EXPLICACAO_GENERICA,Geovana é cotista da empresa Sobretudos de Lã Ltda. A ela foi imputada prática de ato de improbidade à referid,Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
731,Legislação Específica,Improbidade Administrativa,Fundatec,GM (Pref Porto Alegre)/Pref Porto Alegre/2025,2025,EXPLICACAO_GENERICA,"Conforme a Lei de Improbidade Administrativa, analise as assertivas abaixo:I. Na responsabilização da pessoa j",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
732,Legislação Específica,Improbidade Administrativa,Fundatec,Del Pol (PC RS)/PC RS/2025,2025,EXPLICACAO_GENERICA,Analise as assertivas abaixo conforme a Lei de Improbidade Administrativa (Lei nº 8.429/1992 e alterações post,Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
856,Legislação Específica,Improbidade Administrativa,Fundatec,Ag Sg Sc (SEJUSP MG)/SEJUSP MG/2022,2022,EXPLICACAO_GENERICA,"Com fundamento na Lei de Improbidade Administrativa, a ação dolosa que viole os deveres de honestidade, de imp",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
857,Legislação Específica,Improbidade Administrativa,Fundatec,TA Pol Pen (PP RS)/PP RS/2022,2022,EXPLICACAO_GENERICA,"Josué, agente público do Estado, permitiu que seu amigo, Salomão, utilizasse, na construção de sua casa, máqui",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
858,Legislação Específica,Improbidade Administrativa,Fundatec,Pol Pen (PP RS)/PP RS/2022,2022,EXPLICACAO_GENERICA,"Antônio, agente público do Estado, com vistas a ocultar irregularidades, de forma livre e consciente, deixou d",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
859,Legislação Específica,Improbidade Administrativa,Fundatec,Pol Pen (PP RS)/PP RS/2022,2022,EXPLICACAO_GENERICA,"Roberval, agente penitenciário, faz parte da equipe que tem como atribuição a revista na entrada do Presídio o",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
